Incident ID,Year,Month,Day,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Nationals detained,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Internationals detained,Total internationals,Total killed,Total wounded,Total kidnapped,Total detained,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Motive,Actor type,Actor name,Details,Verified,Source
#event+id,#date+year,#date+month,#date+day,#country+code,#country+name+i_en,#adm1+name+i_en,#adm2+name+i_en,#adm3+name+i_en,#affected+UN,#affected+INGO,#affected+ICRC,#affected+IFRC,#affected+NGO,#affected+other,#affected+killed+national,#affected+injured+national,#affected+kidnapped+national,#affected+detained+national,#affected+total+national,#affected+killed+international,#affected+injured+international,#affected+kidnapped+international,#affected+detained+international,#affected+total+international,#affected+total+killed,#affected+total+injured,#affected+total+kidnapped,#affected+total+detained,#affected+total,#affected+total+m,#affected+total+f,#affected+total+i,#event+means+i_en,#event+type+i_en,#loc+type+i_en,#geo+lat,#geo+lon,#x_event_motive,#group+type+i_en,#group+name+i_en,#description+i_en,,
80,1999,7,24,BI,Burundi,Bujumbura Mairie,Bujumbura,Bujumbura,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,Unknown,Unknown,Unknown,-33.239.046,293.206.183,Unknown,Unknown,Unknown,1 UN international (Italian) staff killed in Bujumbura July 24.,Archived,Archived
82,1999,8,,ID,Indonesia,East Timor,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Unknown,Unknown,0.85,12.378.333,Unknown,Unknown,Unknown,1 INGO national staff found murdered in E. Timor.,Archived,Archived
81,1999,8,4,SL,Sierra Leone,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,2,Kidnapping,Unknown,Unknown,86.400.349,-118.400.269,Political,Non-state armed group: National,Armed Forces Revolutionary Council (AFRC),2 UN international staff among 33 from UN group kidnapped by AFRC faction Aug 4 and released Aug 11.,Archived,Archived
83,1999,8,11,LR,Liberia,Lofa,Kolahun,Kolahun,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,6,4,2,0,Kidnapping,Unknown,Unknown,828.694,-1.008.444,Unknown,Unknown,Unknown,"6 INGO international (4 British, 1 Norwegian, 1 Italian) staff kidnapped in Kolahun Aug 11. Released unharmed 2 days later.",Archived,Archived
86,1999,9,14,SO,Somalia,Gedo,Garbahaarey,Garbahaarey,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Combat/Crossfire,Unknown,3.325.005,422.205.319,Incidental,Non-state armed group: Subnational,Unknown,1 INGO national staff was killed in attack in Somalia on Sept 14. The victim was among 10 people killed when rival factions fought for the control of the southern town Garbaharey.,Archived,Archived
84,1999,9,15,SO,Somalia,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,83.676.771,49.083.416,Unknown,Unknown,Unknown,1 UN national staff killed in road shooting Sept 15-16.,Archived,Archived
85,1999,9,16,AO,Angola,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Unknown,Ambush,Road,-118.775.768,175.691.241,Unknown,Unknown,Unknown,1 UN national staff killed when convoy attacked Sept 16.,Archived,Archived
87,1999,10,,BI,Burundi,,,,3,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,1,0,0,3,0,0,3,Unknown,Ambush,Unknown,-33.634.357,298.870.575,Unknown,Unknown,Unknown,"1 UN national staff wounded, 2 internationals killed (1 Chilean, 1 Dutch) and others escaped unharmed during ambush of joint UN assessment team.",Archived,Archived
88,1999,10,,,Chechnya,,,,0,0,0,3,0,0,2,1,0,0,3,0,0,0,0,0,2,1,0,0,3,0,0,3,Aerial bombardment,Ambush,Road,433.976.147,456.985.005,Unknown,State: unknown,Not applicable,2 NRCS national staff killed and 1 wounded in aerial bombardment of humanitarian convoy.,Archived,Archived
90,1999,10,,SO,Somalia,Middle Shabelle,Jowhar,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Unknown,Project site,246.513,4.519.062,Unknown,Unknown,Unknown,1 INGO national killed outside hospital in Jowhar. Gunman killed later.,Archived,Archived
89,1999,10,7,TJ,Tajikistan,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,Unknown,Individual attack,Unknown,386.281.733,708.156.541,Unknown,Unknown,Unknown,1 INGO international staffer killed Oct 7.,Archived,Archived
91,1999,11,,KE,Kenya,Nairobi,Nairobi,Nairobi,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Individual attack,Home,-1.256.975,36.803.277,Unknown,Unknown,Unknown,1 UN national staff security officer killed in his home in Nairobi.,Archived,Media
93,1999,11,,ID,Indonesia,Aceh,Banda Aceh,Banda Aceh,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,6,Bodily assault,Detention,Custody,55.528.455,953.192.908,Political,Unknown,Unknown,6 NGO national staff arrested and tortured in Aceh.,Archived,Archived
92,1999,11,10,CO,Colombia,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,Kidnapping,Unknown,Unknown,28.930.783,-737.845.072,Unknown,Unknown,Unknown,1 ICRC international (British) staff kidnapped Nov 10 and released unharmed Nov 14.,Archived,Archived
136,2000,,,,,,,,0,0,4,0,0,0,0,3,0,0,3,0,1,0,0,1,0,4,0,0,4,0,0,4,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,1 ICRC international and 3 national staff wounded.,Archived,Archived
96,2000,1,,SO,Somalia,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,83.676.771,49.083.416,Unknown,Unknown,Unknown,1 ICRC national staff shot and wounded when returning from a relief distribution.,Archived,Archived
98,2000,1,,SO,Somalia,Banadir,Banadir,Mogadishu (near),0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,203.711,4.534.375,Unknown,Unknown,Unknown,1 INGO national staff killed during an ambush north of Mogadishu.,Archived,Archived
100,2000,1,,SO,Somalia,Lower Shabelle,Sablaale,Sablaale,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,Unknown,Raid,Office/compound,18.427.539,445.937.239,Unknown,Unknown,Unknown,2 INGO national staff killed in attack on office in Sablale.,Archived,Archived
101,2000,1,,SD,Sudan,,,,0,8,0,0,0,0,7,0,0,0,7,1,0,0,0,1,8,0,0,0,8,0,0,8,Unknown,Ambush,Road,145.844.444,294.917.691,Unknown,Unknown,Unknown,"8 INGO staff (7 national, 1 international) killed  in attack on vehicle.",Archived,Archived
102,2000,1,,AO,Angola,Huila,Quilengues,Quilengues,0,5,0,0,0,0,3,2,0,0,5,0,0,0,0,0,3,2,0,0,5,0,0,5,Unknown,Ambush,Road,-1.406.667,1.408.333,Unknown,Unknown,Unknown,3 INGO national staff killed and 2 wounded in ambush near the town of Quilengues.,Archived,Archived
97,2000,1,8,SD,Sudan,Unity,,,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,Unknown,Ambush,Unknown,8.927.721,29.788.925,Unknown,Unknown,Unknown,"2 INGO national staff were killed in an ambush by armed rebels in Al Wahdah State on Jan 8. They were on the road travelling from Bentiu to Mayom when the attack occurred. Reportedly, the team was heading to the Mayom to open a health center.",Archived,Archived
95,2000,1,10,MZ,Mozambique,Maputo,Maputo City,Maputo,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Unknown,-259.662.133,325.674.498,Unknown,Unknown,Unknown,1 UN national staff shot and killed in Maputo on Jan 10.,Archived,Archived
99,2000,1,28,SO,Somalia,,,,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,5,0,0,Unknown,Ambush,Road,83.676.771,49.083.416,Unknown,Unknown,Unknown,5 INGO national staff killed in attack on aid convoy on Jan 28.,Archived,Archived
103,2000,2,,ET,Ethiopia,,,,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,2,0,0,2,Unknown,Ambush,Road,9.145,40.489.673,Unknown,Unknown,Unknown,1 INGO national staff killed and 1 international staff wounded when vehicle ambushed.,Archived,Archived
104,2000,2,22,KE,Kenya,Nairobi,Nairobi,Nairobi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,Shooting,Individual attack,Unknown,-1.256.975,36.803.277,Unknown,Unknown,Unknown,"1 IFI international (Netherlands) staff shot and killed in Nairobi, Feb 22.",Archived,Archived
107,2000,3,,SD,Sudan,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Ambush,Unknown,145.844.444,294.917.691,Unknown,Unknown,Unknown,1 INGO national staff killed in ambush.,Archived,Archived
105,2000,3,4,RW,Rwanda,Kigali,Kigali,Kigali,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,-19.508.511,300.615.075,Unknown,Unknown,Unknown,"1 UN international (Liberian) staff shot and killed by unknown assailant while sitting in their car in Kigali, March 4.",Archived,Archived
106,2000,3,8,XK,Kosovo,Pristina,Pristina,Pristina,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Unknown,Unknown,426.371.194,211.300.415,Unknown,Unknown,Unknown,1 UN national staff shot and killed in Pristina March 8.,Archived,Archived
109,2000,4,,CD,DR Congo,Ituri,Bunia,Bunia,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,Kidnapping,Ambush,Road,1.566.667,30.25,Unknown,Unknown,Unknown,"2 INGO national staff hijacked in Bunia, Ituri by militia and forced to transport weapons. Led to organization's withdrawal from province.",Archived,Archived
108,2000,4,4,CD,DR Congo,South Kivu,Uvira,Uvira,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Unknown,Unknown,-34.055.866,291.375.509,Unknown,Unknown,Unknown,"1 INGO national staff shot and killed in Uvira, April 4.",Archived,Archived
110,2000,4,15,SO,Somalia,Lower Shabelle,Baraawe,Barawa-Marka Road,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,2,Unknown,Ambush,Road,18.427.539,445.937.239,Unknown,Unknown,Unknown,1 INGO national staff killed and 1 wounded in ambush in Brava-Merka Roa on April 15.,Archived,Archived
111,2000,5,,AF,Afghanistan,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Aerial bombardment,Unknown,Unknown,3.393.911,67.709.953,Incidental,State: unknown,Not applicable,1 UN national staff killed in bombardment,Archived,Archived
112,2000,5,,AO,Angola,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Unknown,Ambush,Road,-118.775.768,175.691.241,Unknown,Unknown,Unknown,1 UN national staff killed when convoy attacked.,Archived,Archived
113,2000,5,,SL,Sierra Leone,Southern,Bonthe,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,Kidnapping,Unknown,Unknown,75.272.741,-125.019.545,Unknown,Unknown,Unknown,I INGO international (British) staff kidnapped and released six weeks later.,Archived,Archived
114,2000,5,3,SO,Somalia,Banadir,Banadir,Mogadishu,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Shooting,Individual attack,Unknown,2.033.333,45.35,Unknown,Unknown,Unknown,"1 INGO national staff shot and killed in Mogadishu, May 3.",Archived,Archived
116,2000,6,,SO,Somalia,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,Bodily assault,Ambush,Unknown,83.676.771,49.083.416,Incidental,Unaffiliated,Not applicable,1 international agency international (German) staff stabbed to death in car reportedly by deranged man.,Archived,Archived
117,2000,6,,IQ,Iraq,Baghdad,,,8,0,0,0,0,0,1,6,0,0,7,1,0,0,0,1,2,6,0,0,8,8,0,0,Shooting,Raid,Office/compound,333.024.248,443.787.992,Unknown,Unknown,Unknown,"1 UN international staff killed, 1 national killed, and 6 nationals wounded by a gunman in two-hour standoff at UN Baghdad HQ.",Archived,Archived
115,2000,6,10,AO,Angola,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Unknown,Unknown,-118.775.768,175.691.241,Unknown,Unknown,Unknown,"1 UN national staff killed in Angola, June 10.",Archived,Archived
118,2000,7,,SO,Somalia,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,83.676.771,49.083.416,Economic,Unknown,Unknown,"UN national staff, Dr. Salad Osoble, shot and wounded on road to Mogadishu by bandits.",Archived,Archived
119,2000,7,9,CD,DR Congo,,,,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,1,0,1,Unknown,Ambush,Unknown,-29.814.344,238.222.636,Unknown,Unknown,Unknown,1 INGO national and 1 international (Kenyan) wounded along with 3 other health workers (not counted here) in July 9 ambush that killed local health center director (also not counted here).,Archived,Archived
121,2000,7,26,SO,Somalia,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,2,Kidnapping,Unknown,Unknown,83.676.771,49.083.416,Political,Non-state armed group: National,Osman Atto Militia,2 INGO international staff kidnapped and held for two months by Osman Atto's militia.,Yes,Official Report
120,2000,7,27,CO,Colombia,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,Kidnapping,Unknown,Unknown,28.930.783,-737.845.072,Unknown,Unknown,Unknown,"1 INGO international (French)staff kidnapped, July 27.",Archived,Archived
122,2000,8,,AF,Afghanistan,Herat,,,8,0,0,0,0,0,7,1,0,0,8,0,0,0,0,0,7,1,0,0,8,8,0,0,Unknown,Ambush,Road,343.508.273,622.164.003,Political,Unknown,Unknown,7 UN-contracted national staff killed and 1 wounded in ambush near Herat.,Archived,Archived
123,2000,8,,CD,DR Congo,Tshopo,Kisangani,Kisangani,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,Unknown,Unknown,Unknown,5.184.021,252.057.292,Unknown,Unknown,Unknown,1 UN international staff found dead in Kisangani; undetermined motivation.,Archived,Archived
124,2000,8,,GE,Georgia,Pankisi,,,0,0,3,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,1,2,0,Kidnapping,Unknown,Unknown,4.214.533.005,453.025.268,Unknown,Unknown,Unknown,"2 ICRC international staff (Italian, French) and 1 national staff kidnapped in Pankisi. All released unharmed.",Archived,Archived
125,2000,8,27,ID,Indonesia,Aceh,South Aceh,,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,Bodily assault,Detention,Custody,414.717.685,9.613.821.685,Political,Police or paramilitary,Mobile Brigade Corps (Brimod),"3 INGO national staff working in South Aceh were hospitalised after being tortured by Brimob officers, Aug 27.",Archived,Archived
127,2000,9,,GN,Guinea,,,,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,2,0,0,2,Kidnapping,Unknown,Unknown,107.226.226,-107.083.587,Unknown,Unknown,Unknown,1 UN international (Togolese) staff killed and 1 international staff (Ivorian) kidnapped.,Archived,Archived
128,2000,9,,ID,Indonesia,Aceh,South Aceh,Meukek,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Bodily assault,Detention,Custody,3.449,971.275,Political,Police or paramilitary,Mobile Brigade Corps (Brimod),1 NGO national staff beaten/tortured when detained by members of Brimob in Meukek Sub-district.,Archived,Archived
126,2000,9,6,ID,Indonesia,,,,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,Unknown,Mob violence,Unknown,-621.195,106.845.056,Political,Unaffiliated,Not applicable,3 UN internationals killed by mob in W. Timor.,Yes,Official Report
129,2000,11,,SD,Sudan,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Unknown,Unknown,Unknown,145.844.444,294.917.691,Unknown,Unknown,Unknown,1 UN national staff killed.,Archived,Archived
130,2000,12,,GN,Guinea,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,Kidnapping,Unknown,Unknown,107.226.226,-107.083.587,Unknown,Unknown,Unknown,"1 UN national staff kidnapped and released Jan 22, 2001.",Archived,Archived
131,2000,12,,SD,Sudan,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Aerial bombardment,Unknown,Unknown,145.844.444,294.917.691,Incidental,State: unknown,Not applicable,1 ICRC national staff killed in aerial bombing.,Archived,Archived
133,2000,12,,BI,Burundi,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,Unknown,Ambush,Road,-33.634.357,298.870.575,Unknown,Unknown,Unknown,1 INGO international (British) staff killed in bus attack.,Archived,Archived
135,2000,12,,GN,Guinea,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Individual attack,Home,107.226.226,-107.083.587,Unknown,Unknown,Unknown,1 INGO national staff killed (along with wife); bodies found in organization's guest house.,Archived,Archived
134,2000,12,9,ID,Indonesia,,,,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,Unknown,Detention,Custody,-621.195,106.845.056,Political,Police or paramilitary,Indonesian National Police,3 NGO national staff executed by police Dec 9.,Archived,Archived
132,2000,12,20,SD,Sudan,,,,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,Unknown,Ambush,Road,145.844.444,294.917.691,Unknown,Unknown,Unknown,"2 national staff, one from an INGO and one from a national NGO, killed in ambush on Dec 20.",Archived,Archived
165,2001,,,,,,,,0,0,4,0,0,0,0,2,0,0,2,0,2,0,0,2,0,4,0,0,4,0,0,4,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,"2 ICRC international staff wounded, 2 national staff wounded sometime during year.",Archived,Archived
137,2001,1,9,,Chechnya,,,,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,2,0,0,Kidnapping,Ambush,Road,433.976.147,456.985.005,Political,Unknown,Unknown,"1 INGO international staff kidnapped, Jan 9 and released Feb 4. 1 INGO international staff of another organization wounded when the kidnappers fired on convoy.",Archived,Archived
139,2001,3,,SO,Somalia,Banadir,Banadir,Mogadishu,7,3,0,0,0,0,0,0,1,0,1,0,0,9,0,9,0,0,10,0,10,0,0,10,Kidnapping,Raid,Office/compound,2.033.333,45.35,Unknown,Unknown,Unknown,"7 UN (6 international, 1 national) staff and 3 INGO international staff held hostage when gunmen stormed and ransacked the INGO's compound in Mogadishu, March 27. Five of the internationals were released within a few days. 2 more international staff (2 UN agencies) were released a few days later.",Archived,Archived
140,2001,3,8,SD,Sudan,North Kordofan,Soudari,Kiechkuon,0,4,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,4,0,4,0,0,4,Kidnapping,Raid,Project site,145.844.444,294.917.691,Unknown,Non-state armed group: National,Sudan Liberation Movement/Army (SLA/AW),"Two INGO international (Kenyan) and 2 national staff kidnapped when armed rebels attacked village, March 8. The perpetrators were reportedly from the Sudan Liberation Movement, although this was not confirmed.",Archived,Archived
138,2001,3,27,CD,DR Congo,Kongo-Central,Moanda,Kimpese,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,-578.156,1.263.389,Unknown,Unknown,Unknown,"1 UN national staff shot and killed by gunmen in ambush and stole victim's vehicle in Kimpese, March 27.",Archived,Archived
143,2001,4,,XK,Kosovo,,,,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,2,Aerial bombardment,Unknown,Unknown,4.256.231.965,209.060.579,Incidental,Unknown,Unknown,"1 INGO national staff killed, 1 wounded when hit by cluster bomb.",Archived,Archived
141,2001,4,3,BI,Burundi,,,,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,1,0,3,Unknown,Ambush,Road,-33.634.357,298.870.575,Unknown,Unknown,Unknown,"4 UN national staff wounded when UN vehicles attacked, April 3.",Archived,Archived
144,2001,4,18,,Chechnya,,,,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,2,0,0,Shooting,Ambush,Road,43.4,45.716.667,Unknown,Unknown,Unknown,"1 NGO national staff killed and 1 national staff wounded after being shot in a car and later died.
",Archived,Archived
142,2001,4,26,CD,DR Congo,Ituri,Bunia,Bunia (near),0,0,6,0,0,0,4,0,0,0,4,2,0,0,0,2,6,0,0,0,6,4,2,0,Unknown,Ambush,Road,1.5625,302.484.167,Unknown,Unknown,Unknown,"2 ICRC international (Swiss, Colombian) and 4 national staff ambushed and killed near Bunia.",Yes,Official Report
146,2001,5,,SD,Sudan,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,Shelling,Ambush,Road,145.844.444,294.917.691,Unknown,Unknown,Unknown,1 ICRC international (Danish) staff killed when plane downed by projectile fired from unknown origin.,Yes,Focal Point
147,2001,5,,CM,Cameroon,Centre,Mfoundi,Yaounde,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,Bodily assault,Ambush,Road,38.689.867,115.213.344,Unknown,Unknown,Unknown,1 IFRC international staff killed after being attacked and stabbed in the chest on her way to a pharmacy to get medicine for her baby.,Archived,Archived
145,2001,5,8,MG,Madagascar,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Unknown,Unknown,-189.249.604,464.416.422,Unknown,Unknown,Unknown,"1 UN national staff shot and killed, May 8",Archived,Archived
148,2001,5,11,BI,Burundi,,,,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,Kidnapping,Unknown,Project site,-33.634.357,298.870.575,Unknown,Unknown,Unknown,"6 INGO national staff kidnapped when operating mobile clinic, May 11, later released unharmed.",Archived,Archived
149,2001,6,,BI,Burundi,,,,0,4,0,0,0,0,1,0,3,0,4,0,0,0,0,0,1,0,3,0,4,0,0,4,Kidnap-killing,Unknown,Unknown,-33.634.357,298.870.575,Unknown,Unknown,Unknown,"1 INGO national staff killed, 3 kidnapped.",Archived,Archived
150,2001,6,,TJ,Tajikistan,,,,0,15,0,0,0,0,0,0,9,0,9,0,0,6,0,6,0,0,15,0,15,0,0,15,Kidnapping,Unknown,Unknown,386.281.733,708.156.541,Political,Non-state armed group: Unknown,Not applicable,"6 INGO international staff (4 Germans, 1 US, 1 Russian) and 9 national staff held hostage by militants and later released.",Archived,Archived
153,2001,7,,FJ,Fiji,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Unknown,Individual attack,Home,-181.239.696,1.790.122.737,Unknown,Unknown,Unknown,1 IFRC worker was killed at home.,Archived,Archived
154,2001,7,,AO,Angola,,,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,-118.775.768,175.691.241,Unknown,Host state,Provincial Organization of Volunteers of Civil Defence of Angola (OPVDCA),1 INGO national staff shot and wounded on his home compound when visiting latrine. Civil Defence responsible and arrested.,Archived,Archived
151,2001,7,5,AO,Angola,Huambo (near),,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Ambush,Road,-127.765.392,157.320.468,Unknown,Unknown,Unknown,"1 UN national staff killed in convoy ambush near Huambo, July 5.",Archived,Archived
152,2001,7,5,CF,Central African Republic,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,Unknown,Unknown,Unknown,4.361.697,18.555.978,Unknown,Unknown,Unknown,"1 UN international (French) staff killed in C.A.R., July 5.",Archived,Archived
155,2001,7,14,SO,Somalia,Banadir,Banadir,Mogadishu (near),8,0,0,0,0,0,6,2,0,0,8,0,0,0,0,0,6,2,0,0,8,0,0,8,Shooting,Ambush,Road,203.711,4.534.375,Political,Non-state armed group: Subnational,Militia,"2 UN national staff wounded and 6 killed when UN relief convoy ambushed by militiamen loyal to warlord Osman Atto near Mogadishu, July 14.",Archived,Archived
